age,bool_admin,bool_blue, bool_entrep, bool_housemaid,bool_management,bool_retired,bool_self, bool_services,bool_student, bool_tech, bool_unempl, bool_single, bool_married, bool_divorced,education, housing, loan, contact, month, day_of_week, duration, campaign, pdays, previous, bool_nonexistant, bool_fail, bool_success, empvarrate, conspriceidx, consconfidx, euribor, nremployed, class
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,1,7,0,473,1,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,7,0,122,1,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,1,7,0,237,1,50,1,0,1,0,-2.9,92.201,-31.4,0.861,5076.2,0
31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,1,7,0,109,1,50,1,0,1,0,-2.9,92.201,-31.4,0.861,5076.2,0
43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,7,0,123,1,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7,0,123,2,15,1,0,0,1,-2.9,92.201,-31.4,0.861,5076.2,0
30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,7,0,366,2,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,0,343,2,50,1,0,1,0,-2.9,92.201,-31.4,0.861,5076.2,1
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,7,0,123,1,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,1,7,0,711,1,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,1
44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,7,0,207,1,6,1,0,0,1,-2.9,92.201,-31.4,0.861,5076.2,1
18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,7,0,628,1,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
23,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,7,0,341,1,3,2,0,0,1,-2.9,92.201,-31.4,0.861,5076.2,1
27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,1,7,0,241,2,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,7,0,192,1,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,0,340,1,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,1
41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,7,0,606,1,6,1,0,0,1,-2.9,92.201,-31.4,0.861,5076.2,1
29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,1,7,0,300,1,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
74,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,1,7,0,156,1,50,1,0,1,0,-2.9,92.201,-31.4,0.861,5076.2,1
46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,7,0,109,1,50,0,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1,0,1,7,0,162,2,50,1,0,1,0,-2.9,92.201,-31.4,0.861,5076.2,1
29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0,1,7,1,33,2,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,7,1,460,2,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,1
36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,7,1,278,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,1
65,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7,1,212,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,7,1,243,2,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,7,1,249,2,3,1,0,0,1,-2.9,92.201,-31.4,0.859,5076.2,1
63,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,1,7,1,177,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,7,1,205,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,1
34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,1,7,1,543,1,50,1,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,7,1,147,1,50,1,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,7,1,113,1,6,2,0,0,1,-2.9,92.201,-31.4,0.859,5076.2,0
26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,7,1,215,1,50,1,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,1
47,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,1,161,1,50,1,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,1
49,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,1,7,1,90,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,1,1,7,1,96,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,7,1,108,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,7,1,210,2,50,1,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,0
61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,1,7,1,101,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,1,360,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,7,1,66,1,50,1,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,1,148,1,50,2,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,1
32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,7,1,363,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,7,1,587,2,50,1,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,1
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,7,1,193,1,13,1,0,0,1,-2.9,92.201,-31.4,0.859,5076.2,1
56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,7,1,370,2,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,1
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7,1,395,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,1
20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,1,7,1,532,1,50,1,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,1
64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,1,7,1,301,1,50,1,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,1
29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,1,307,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
65,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,7,1,197,2,50,1,0,1,0,-2.9,92.201,-31.4,0.859,5076.2,0
63,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,7,1,280,3,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,7,1,441,1,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,1
35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,7,1,396,3,50,0,1,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,7,2,431,4,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,1,7,2,220,5,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,7,2,536,1,13,1,0,0,1,-2.9,92.201,-31.4,0.854,5076.2,1
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,7,2,206,4,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,7,2,578,2,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
62,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,1,7,2,250,1,50,1,0,1,0,-2.9,92.201,-31.4,0.854,5076.2,0
80,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,7,2,207,4,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,1,1,7,2,65,1,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,1,7,2,238,4,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,1
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,2,768,2,50,2,0,1,0,-2.9,92.201,-31.4,0.854,5076.2,1
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,7,2,225,2,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,1
56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,2,89,1,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,7,2,98,2,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,1,7,2,240,2,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,1
33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,2,173,1,1,1,0,0,1,-2.9,92.201,-31.4,0.854,5076.2,1
26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,7,2,170,1,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
74,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,1,1,7,2,232,3,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,1
33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,2,67,1,3,1,0,0,1,-2.9,92.201,-31.4,0.854,5076.2,0
73,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,7,2,76,1,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,7,2,145,1,3,2,0,0,1,-2.9,92.201,-31.4,0.854,5076.2,1
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,7,2,328,1,50,1,0,1,0,-2.9,92.201,-31.4,0.854,5076.2,0
34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,7,2,195,1,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,1
34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,1,7,2,484,1,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,7,2,321,2,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
54,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,7,2,196,2,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,7,2,65,5,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,2,80,2,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,0
66,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,7,2,82,3,50,3,0,1,0,-2.9,92.201,-31.4,0.854,5076.2,0
33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,7,2,338,1,50,0,1,0,0,-2.9,92.201,-31.4,0.854,5076.2,1
40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,7,3,262,2,50,1,0,1,0,-2.9,92.201,-31.4,0.851,5076.2,0
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,7,3,329,3,9,1,0,0,1,-2.9,92.201,-31.4,0.851,5076.2,1
25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,7,3,84,1,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,0
66,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,7,3,267,1,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,1
36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,1,7,3,474,1,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,1
34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,3,377,6,3,1,0,0,1,-2.9,92.201,-31.4,0.851,5076.2,1
27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,3,97,2,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,7,3,151,1,3,1,0,0,1,-2.9,92.201,-31.4,0.851,5076.2,1
62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,7,3,68,1,50,1,0,1,0,-2.9,92.201,-31.4,0.851,5076.2,0
32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,1,7,3,149,1,3,2,0,0,1,-2.9,92.201,-31.4,0.851,5076.2,1
38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,1,7,3,83,5,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,0
74,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,7,3,188,2,50,1,0,1,0,-2.9,92.201,-31.4,0.851,5076.2,0
71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,1,7,3,217,1,6,2,0,1,0,-2.9,92.201,-31.4,0.851,5076.2,1
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,3,69,1,50,1,0,1,0,-2.9,92.201,-31.4,0.851,5076.2,0
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,7,3,131,1,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,0
24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,7,3,147,1,50,1,0,1,0,-2.9,92.201,-31.4,0.851,5076.2,0
24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,3,158,1,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,1
45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,1,7,3,157,1,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,0
26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,7,3,99,1,50,1,0,1,0,-2.9,92.201,-31.4,0.851,5076.2,0
25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,1,7,3,184,1,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,1
38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,7,3,201,2,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,0
28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,1,7,3,64,1,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,0
28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,1,7,3,63,2,3,1,0,0,1,-2.9,92.201,-31.4,0.851,5076.2,1
28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,1,7,3,78,3,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,1
25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,1,7,3,75,1,50,0,1,0,0,-2.9,92.201,-31.4,0.851,5076.2,0
51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,1,7,4,228,4,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,1
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,7,4,139,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,0
64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,1,7,4,102,1,50,1,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,0
64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,1,1,7,4,146,1,50,1,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,0
76,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,7,4,406,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,0
76,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,7,4,61,1,50,1,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,0
61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,7,4,374,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,1
61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,7,4,168,1,15,1,0,0,1,-2.9,92.201,-31.4,0.849,5076.2,1
61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,7,4,69,1,50,1,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,1,7,4,92,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,7,4,96,1,50,1,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,0
62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,7,4,64,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,0
87,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,7,4,273,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,1
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,7,4,204,1,50,1,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,1
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,1,7,4,90,1,50,1,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,0
24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,1,7,4,200,1,6,4,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,0
24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,1,7,4,53,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,0
24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,1,1,7,4,44,1,50,1,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,0
24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,1,1,7,4,298,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,0
24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,7,4,276,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,1
34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,1,7,4,531,2,2,1,0,0,1,-2.9,92.201,-31.4,0.849,5076.2,1
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,4,91,2,3,1,0,0,1,-2.9,92.201,-31.4,0.849,5076.2,1
55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,7,4,72,1,50,1,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,0
62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,4,116,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,1
79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7,4,126,1,3,2,0,0,1,-2.9,92.201,-31.4,0.849,5076.2,1
30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,7,4,252,1,50,0,1,0,0,-2.9,92.201,-31.4,0.849,5076.2,1
36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,7,4,159,1,3,2,0,0,1,-2.9,92.201,-31.4,0.849,5076.2,1
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,7,4,343,2,14,1,0,0,1,-2.9,92.201,-31.4,0.849,5076.2,1
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,4,419,5,3,2,0,0,1,-2.9,92.201,-31.4,0.849,5076.2,0
70,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,1,7,0,73,3,50,1,0,1,0,-2.9,92.201,-31.4,0.843,5076.2,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,7,0,62,2,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,0
54,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,1,7,0,323,2,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,0,227,2,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,0
74,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,7,0,467,2,6,1,0,0,1,-2.9,92.201,-31.4,0.843,5076.2,1
47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,0,232,2,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,1
38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,1,7,0,712,2,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,1
66,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,1,7,0,315,1,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,0
69,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,420,4,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,0,7,0,100,1,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,0
88,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,1,7,0,401,1,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,0,55,1,50,2,0,1,0,-2.9,92.201,-31.4,0.843,5076.2,0
57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,1,7,0,349,1,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,0
47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,1,7,0,143,2,50,0,1,0,0,-2.9,92.201,-31.4,0.843,5076.2,0
64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,1,7,0,79,2,3,1,0,0,1,-2.9,92.201,-31.4,0.843,5076.2,0
57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,1,7,0,497,2,50,1,0,1,0,-2.9,92.201,-31.4,0.843,5076.2,0
49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,7,1,109,2,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,0
25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,7,1,103,3,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,0
66,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,7,1,142,2,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,1
81,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,1,7,1,50,3,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,0
44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,7,1,188,3,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,0
43,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,1,7,1,79,2,3,2,0,0,1,-2.9,92.201,-31.4,0.838,5076.2,0
63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7,1,511,1,50,1,0,1,0,-2.9,92.201,-31.4,0.838,5076.2,1
51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,7,1,192,1,6,1,0,0,1,-2.9,92.201,-31.4,0.838,5076.2,1
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,1,7,1,585,4,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,0
51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,7,1,133,1,50,1,0,1,0,-2.9,92.201,-31.4,0.838,5076.2,0
51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,7,1,83,1,6,2,0,1,0,-2.9,92.201,-31.4,0.838,5076.2,0
54,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,7,1,41,2,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,1,7,1,130,2,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,1
54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,1,7,1,76,1,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,0
63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7,1,479,1,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,1
54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,1,7,1,95,2,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,1
60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,0,1,7,1,186,3,50,1,0,1,0,-2.9,92.201,-31.4,0.838,5076.2,0
